TARGET_B,ZIPGROUP,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner dummy,NUMCHLD,INCOME,gender dummy,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,LN_HV,LN_Icmed,LN_Icavg,LN_IC15,LN_NUMPROM,LN_RAMNTALL,LN_MAXRAMNT,LN_LASTGIFT,LN_totalmonths,LN_TIMELAG,_LN_AVGGIFT
0,5,0,0,0,1,1,1,4,1,8,2070,395,429,8,48,67,8,8,31,4,4.785714286,7.635303886,5.978885765,6.061456919,2.079441542,3.871201011,4.204692619,2.079441542,2.079441542,3.433987204,1.386294361,1.56563529
0,3,0,1,0,0,1,1,5,0,8,887,532,576,5,32,54,15,15,32,6,10.8,6.787844982,6.276643489,6.356107661,1.609437912,3.465735903,3.988984047,2.708050201,2.708050201,3.465735903,1.791759469,2.379546134
0,4,0,0,1,0,0,1,6,1,3,296,140,217,56,65,199,15,15,29,8,10.47368421,5.690359454,4.941642423,5.379897354,4.025351691,4.17438727,5.293304825,2.708050201,2.708050201,3.36729583,2.079441542,2.348865846
1,5,0,0,0,1,1,1,4,1,9,5552,1051,981,0,55,139,10,5,32,2,5.346153846,8.621913502,6.957497371,6.88857246,,4.007333185,4.934473933,2.302585093,1.609437912,3.465735903,0.693147181,1.676377395
1,2,1,0,0,0,0,1,2,0,4,517,240,253,25,80,176,13,11,35,5,8,6.248042875,5.480638923,5.533389489,3.218875825,4.382026635,5.170483995,2.564949357,2.397895273,3.555348061,1.609437912,2.079441542
1,2,1,0,0,0,1,1,4,1,8,671,308,347,19,31,45,6,6,31,1,5,6.508769137,5.730099783,5.84932478,2.944438979,3.433987204,3.80666249,1.791759469,1.791759469,3.433987204,0,1.609437912
1,5,0,0,0,1,1,1,4,1,8,1335,296,362,15,27,45,10,10,31,11,7.5,7.196686571,5.690359454,5.891644212,2.708050201,3.295836866,3.80666249,2.302585093,2.302585093,3.433987204,2.397895273,2.014903021
0,5,0,0,0,1,1,1,5,1,8,994,420,447,8,22,31,20,20,37,2,10.33333333,6.901737207,6.040254711,6.102558595,2.079441542,3.091042453,3.433987204,2.995732274,2.995732274,3.610917913,0.693147181,2.335374916
1,5,0,0,0,1,1,1,2,0,5,2395,407,440,16,84,284,15,10,30,3,8.875,7.78113851,6.008813185,6.086774727,2.772588722,4.430816799,5.648974238,2.708050201,2.302585093,3.401197382,1.098612289,2.183238335
1,5,0,0,0,1,0,1,1,1,3,592,285,297,27,43,69,15,15,28,13,9.857142857,6.383506635,5.65248918,5.693732139,3.295836866,3.761200116,4.234106505,2.708050201,2.708050201,3.33220451,2.564949357,2.288196356
0,5,0,0,0,1,0,1,4,1,6,571,374,393,9,61,79,12,12,37,5,5.642857143,6.34738921,5.924255797,5.973809612,2.197224577,4.110873864,4.369447852,2.48490665,2.48490665,3.610917913,1.609437912,1.730390523
0,5,0,0,0,1,0,1,1,1,8,1373,264,321,21,21,60,35,35,31,6,30,7.224753406,5.575949103,5.771441123,3.044522438,3.044522438,4.094344562,3.555348061,3.555348061,3.433987204,1.791759469,3.401197382
0,3,0,1,0,0,1,2,5,1,7,736,493,552,0,58,148,11,9,30,9,7.047619048,6.601230119,6.200509174,6.313548046,,4.060443011,4.997212274,2.397895273,2.197224577,3.401197382,2.197224577,1.952689836
1,4,0,0,1,0,1,1,4,1,8,380,197,236,41,15,15,15,15,37,5,15,5.940171253,5.283203729,5.463831805,3.713572067,2.708050201,2.708050201,2.708050201,2.708050201,3.610917913,1.609437912,2.708050201
1,4,0,0,1,0,0,1,2,0,8,502,265,323,22,31,104,14,14,29,2,8.666666667,6.21860012,5.579729826,5.777652323,3.091042453,3.433987204,4.644390899,2.63905733,2.63905733,3.36729583,0.693147181,2.159484249
1,2,1,0,0,0,1,1,7,1,6,790,348,403,13,66,135.59,16.59,10,31,3,9.685,6.672032945,5.85220248,5.998936562,2.564949357,4.189654742,4.909635626,2.808800104,2.302585093,3.433987204,1.098612289,2.270578297
1,5,0,0,0,1,1,1,5,1,8,1732,430,539,11,37,54,7,7,32,2,5.4,7.457032089,6.063785209,6.289715571,2.397895273,3.610917913,3.988984047,1.945910149,1.945910149,3.465735903,0.693147181,1.686398954
1,3,0,1,0,0,1,1,5,1,8,382,256,289,24,35,77,10,10,32,6,7.7,5.945420609,5.545177444,5.666426688,3.17805383,3.555348061,4.343805422,2.302585093,2.302585093,3.465735903,1.791759469,2.041220329
1,2,1,0,0,0,1,1,4,1,6,2479,319,401,21,91,186,17,14,18,7,11.625,7.815610532,5.765191103,5.993961427,3.044522438,4.510859507,5.225746674,2.833213344,2.63905733,2.890371758,1.945910149,2.453157951
1,5,0,0,0,1,0,3,2,1,8,888,233,335,33,24,42,10,10,28,2,7,6.788971743,5.451038454,5.814130532,3.496507561,3.17805383,3.737669618,2.302585093,2.302585093,3.33220451,0.693147181,1.945910149
0,5,0,0,0,1,0,1,1,1,0,944,213,350,14,58,120,20,15,30,6,15,6.850126166,5.361292166,5.857933154,2.63905733,4.060443011,4.787491743,2.995732274,2.708050201,3.401197382,1.791759469,2.708050201
0,2,1,0,0,0,1,1,7,0,2,872,396,426,10,44,57,16,16,36,5,9.5,6.770789424,5.981414211,6.054439346,2.302585093,3.784189634,4.043051268,2.772588722,2.772588722,3.583518938,1.609437912,2.251291799
1,5,0,0,0,1,1,1,6,0,8,3814,462,526,12,34,160,80,80,37,19,80,8.246433786,6.135564891,6.265301213,2.48490665,3.526360525,5.075173815,4.382026635,4.382026635,3.610917913,2.944438979,4.382026635
0,5,0,0,0,1,1,1,4,1,8,309,185,210,42,54,102,25,23,29,10,20.4,5.733341277,5.220355825,5.347107531,3.737669618,3.988984047,4.624972813,3.218875825,3.135494216,3.36729583,2.302585093,3.015534901
1,2,1,0,0,0,1,1,7,1,9,1825,599,702,5,54,111,25,22,33,9,18.5,7.509335266,6.395261598,6.553933404,1.609437912,3.988984047,4.709530201,3.218875825,3.091042453,3.496507561,2.197224577,2.917770732
1,5,0,0,0,1,1,1,4,1,8,826,469,543,8,113,632,25,15,17,3,13.73913044,6.716594774,6.150602768,6.29710932,2.079441542,4.727387819,6.448889394,3.218875825,2.708050201,2.833213344,1.098612289,2.620247998
0,2,1,0,0,0,1,1,4,0,8,400,157,188,46,76,178,15,10,37,4,9.368421053,5.991464547,5.056245805,5.236441963,3.828641396,4.33073334,5.18178355,2.708050201,2.302585093,3.610917913,1.386294361,2.237344571
1,2,1,0,0,0,1,1,2,0,8,1499,479,577,13,67,216,31,31,31,5,18,7.312553498,6.171700597,6.357842267,2.564949357,4.204692619,5.375278408,3.433987204,3.433987204,3.433987204,1.609437912,2.890371758
0,2,1,0,0,0,1,1,4,0,8,1237,540,577,6,48,144,12,12,29,4,9,7.120444372,6.29156914,6.357842267,1.791759469,3.871201011,4.9698133,2.48490665,2.48490665,3.36729583,1.386294361,2.197224577
0,5,0,0,0,1,1,1,4,1,8,2757,472,578,4,57,63,10,10,30,9,5.25,7.921898411,6.156978986,6.359573869,1.386294361,4.043051268,4.143134726,2.302585093,2.302585093,3.401197382,2.197224577,1.658228077
0,5,0,0,0,1,1,1,6,1,9,1202,592,666,1,48,63,5,3,30,1,2.52,7.091742115,6.383506635,6.501289671,0,3.871201011,4.143134726,1.609437912,1.098612289,3.401197382,0,0.924258902
0,2,1,0,0,0,1,1,4,0,8,965,375,429,18,23,22,10,10,30,3,7.333333333,6.872128101,5.926926026,6.061456919,2.890371758,3.135494216,3.091042453,2.302585093,2.302585093,3.401197382,1.098612289,1.992430165
0,5,0,0,0,1,1,1,4,1,3,1802,298,378,18,74,113,20,5,33,14,8.071428571,7.496652438,5.697093487,5.934894196,2.890371758,4.304065093,4.727387819,2.995732274,1.609437912,3.496507561,2.63905733,2.088330489
1,3,0,1,0,0,0,1,2,1,8,728,406,436,11,30,35,6,5,35,3,5,6.590301048,6.00635316,6.077642243,2.397895273,3.401197382,3.555348061,1.791759469,1.609437912,3.555348061,1.098612289,1.609437912
1,5,0,0,0,1,1,1,2,1,8,514,278,315,14,58,82,11,8,37,26,7.454545455,6.242223265,5.627621114,5.752572639,2.63905733,4.060443011,4.406719247,2.397895273,2.079441542,3.610917913,3.258096538,2.008823974
0,2,1,0,0,0,0,1,1,1,3,606,311,360,17,44,69,8,7,32,2,4.6,6.406879986,5.739792912,5.886104031,2.833213344,3.784189634,4.234106505,2.079441542,1.945910149,3.465735903,0.693147181,1.526056303
1,5,0,0,0,1,1,1,2,0,2,1042,278,303,25,53,87,20,20,31,9,9.666666667,6.948897222,5.627621114,5.713732806,3.218875825,3.970291914,4.465908119,2.995732274,2.995732274,3.433987204,2.197224577,2.268683541
1,5,0,0,0,1,1,1,7,0,5,2164,515,559,1,52,100,13,13,31,9,9.090909091,7.67971364,6.244166901,6.326149473,0,3.951243719,4.605170186,2.564949357,2.564949357,3.433987204,2.197224577,2.207274913
1,4,0,0,1,0,1,1,4,1,5,813,386,423,3,72,623,27,27,31,3,17.8,6.70073111,5.955837369,6.047372179,1.098612289,4.276666119,6.434546519,3.295836866,3.295836866,3.433987204,1.098612289,2.879198457
0,5,0,0,0,1,1,1,4,1,4,1022,334,381,19,65,120,28,20,37,31,15,6.929516771,5.811140993,5.942799375,2.944438979,4.17438727,4.787491743,3.33220451,2.995732274,3.610917913,3.433987204,2.708050201
1,3,0,1,0,0,1,1,4,1,0,494,232,265,29,38,48,12,5,32,4,8,6.202535517,5.446737372,5.579729826,3.36729583,3.63758616,3.871201011,2.48490665,1.609437912,3.465735903,1.386294361,2.079441542
0,5,0,0,0,1,1,1,3,1,8,4292,704,738,5,20,30,30,30,37,5,30,8.364508104,6.556778356,6.603943825,1.609437912,2.995732274,3.401197382,3.401197382,3.401197382,3.610917913,1.609437912,3.401197382
0,4,0,0,1,0,0,1,5,1,8,573,217,308,27,26,49,10,5,29,2,7,6.350885717,5.379897354,5.730099783,3.295836866,3.258096538,3.891820298,2.302585093,1.609437912,3.36729583,0.693147181,1.945910149
1,5,0,0,0,1,1,1,4,0,1,2247,602,605,3,47,52,7,5,34,4,3.25,7.717351272,6.400257445,6.405228458,1.098612289,3.850147602,3.951243719,1.945910149,1.609437912,3.526360525,1.386294361,1.178654996
1,5,0,0,0,1,0,1,1,1,8,1445,430,478,5,36,181,25,18,28,4,16.45454546,7.275864601,6.063785209,6.169610732,1.609437912,3.583518938,5.198497031,3.218875825,2.890371758,3.33220451,1.386294361,2.800601758
0,3,0,1,0,0,1,4,4,0,8,1006,495,528,2,60,109,14,14,29,4,9.083333333,6.913737351,6.204557763,6.269096284,0.693147181,4.094344562,4.691347882,2.63905733,2.63905733,3.36729583,1.386294361,2.206441232
0,4,0,0,1,0,0,1,5,1,1,350,181,223,40,69,261,15,5,28,3,7.676470588,5.857933154,5.198497031,5.407171771,3.688879454,4.234106505,5.564520407,2.708050201,1.609437912,3.33220451,1.098612289,2.038159883
1,5,0,0,0,1,1,1,4,1,9,2374,548,579,3,71,128.5,10,3,30,6,4.431034483,7.772331575,6.306275287,6.361302478,1.098612289,4.262679877,4.855928904,2.302585093,1.098612289,3.401197382,1.791759469,1.488633074
1,4,0,0,1,0,1,1,7,1,9,1996,750,837,4,41,83,10,9,29,2,6.916666667,7.598900457,6.620073207,6.72982407,1.386294361,3.713572067,4.418840608,2.302585093,2.197224577,3.36729583,0.693147181,1.933933958
1,3,0,1,0,0,0,1,3,1,7,388,401,412,12,94,174,15,14,20,7,12.42857143,5.96100534,5.993961427,6.021023349,2.48490665,4.543294782,5.159055299,2.708050201,2.63905733,2.995732274,1.945910149,2.51999797
0,4,0,0,1,0,1,1,4,1,0,339,254,302,20,82,168,6,6,29,7,3.733333333,5.826000107,5.537334267,5.710427017,2.995732274,4.406719247,5.123963979,1.791759469,1.791759469,3.36729583,1.945910149,1.31730149
0,5,0,0,0,1,1,1,2,1,0,677,205,322,35,54,92,15,11,28,2,10.22222222,6.517671273,5.323009979,5.774551546,3.555348061,3.988984047,4.521788577,2.708050201,2.397895273,3.33220451,0.693147181,2.324564
1,4,0,0,1,0,1,1,2,1,1,369,165,216,46,90,206,10,10,17,13,7.62962963,5.910796644,5.105945474,5.375278408,3.828641396,4.49980967,5.327876169,2.302585093,2.302585093,2.833213344,2.564949357,2.032039303
0,5,0,0,0,1,1,2,4,0,4,1441,394,430,7,68,73,10,10,30,3,4.866666667,7.273092596,5.976350909,6.063785209,1.945910149,4.219507705,4.290459441,2.302585093,2.302585093,3.401197382,1.098612289,1.58240924
0,5,0,0,0,1,1,1,7,1,5,2452,405,568,16,49,97,13,13,37,20,6.466666667,7.804659297,6.003887067,6.342121419,2.772588722,3.891820298,4.574710979,2.564949357,2.564949357,3.610917913,2.995732274,1.866660777
0,4,0,0,1,0,1,1,4,0,6,1176,423,509,3,60,162,15,14,34,5,10.125,7.069874128,6.047372179,6.232448017,1.098612289,4.094344562,5.087596335,2.708050201,2.63905733,3.526360525,1.609437912,2.315007613
0,4,0,0,1,0,1,1,2,0,5,863,365,382,7,52,85,10,10,33,5,7.083333333,6.760414691,5.899897354,5.945420609,1.945910149,3.951243719,4.442651256,2.302585093,2.302585093,3.496507561,1.609437912,1.957744607
1,2,1,0,0,0,0,1,2,1,8,510,206,258,37,15,15,15,15,37,5,15,6.234410726,5.327876169,5.552959585,3.610917913,2.708050201,2.708050201,2.708050201,2.708050201,3.610917913,1.609437912,2.708050201
0,5,0,0,0,1,1,1,7,0,8,3496,816,857,3,17,25,20,20,34,3,12.5,8.159374737,6.704414355,6.753437919,1.098612289,2.833213344,3.218875825,2.995732274,2.995732274,3.526360525,1.098612289,2.525728644
1,3,0,1,0,0,1,1,1,0,8,269,251,288,17,33,35,20,20,31,9,11.66666667,5.59471138,5.525452939,5.66296048,2.833213344,3.496507561,3.555348061,2.995732274,2.995732274,3.433987204,2.197224577,2.456735773
0,5,0,0,0,1,1,1,6,0,3,1417,321,396,20,70,105.5,10,5,31,4,5.275,7.25629724,5.771441123,5.981414211,2.995732274,4.248495242,4.658710953,2.302585093,1.609437912,3.433987204,1.386294361,1.662978679
1,5,0,0,0,1,1,1,4,0,8,2667,577,671,6,35,46,10,10,35,10,7.666666667,7.888709524,6.357842267,6.508769137,1.791759469,3.555348061,3.828641396,2.302585093,2.302585093,3.555348061,2.302585093,2.036881927
0,2,1,0,0,0,1,1,1,1,8,464,275,281,29,75,214,10,6,30,5,6.6875,6.139884552,5.616771098,5.638354669,3.36729583,4.317488114,5.365976015,2.302585093,1.791759469,3.401197382,1.609437912,1.900240112
1,3,0,1,0,0,1,1,4,0,5,461,310,323,17,62,104,7,5,32,1,2.971428571,6.133398043,5.736572297,5.777652323,2.833213344,4.127134385,4.644390899,1.945910149,1.609437912,3.465735903,0,1.089042838
0,4,0,0,1,0,0,1,2,0,5,1173,382,404,10,79,136,10,7,37,3,5.913043478,7.067319849,5.945420609,6.001414878,2.302585093,4.369447852,4.912654886,2.302585093,1.945910149,3.610917913,1.098612289,1.77716067
0,4,0,0,1,0,0,1,5,1,5,1445,482,539,4,62,116,13,4,31,8,8.923076923,7.275864601,6.177944114,6.289715571,1.386294361,4.127134385,4.753590191,2.564949357,1.386294361,3.433987204,2.079441542,2.188640834
0,4,0,0,1,0,0,1,1,1,8,341,245,296,25,51,67,15,15,34,8,8.375,5.831882477,5.501258211,5.690359454,3.218875825,3.931825633,4.204692619,2.708050201,2.708050201,3.526360525,2.079441542,2.125251078
1,2,1,0,0,0,1,1,6,0,8,527,250,261,26,35,63,10,6,31,9,7.875,6.267200549,5.521460918,5.564520407,3.258096538,3.555348061,4.143134726,2.302585093,1.791759469,3.433987204,2.197224577,2.063693185
0,4,0,0,1,0,1,1,2,1,8,703,351,333,23,31,57,8,5,29,2,5.181818182,6.555356892,5.860786223,5.80814249,3.135494216,3.433987204,4.043051268,2.079441542,1.609437912,3.36729583,0.693147181,1.645155995
1,5,0,0,0,1,1,1,5,1,7,1179,461,450,10,72,377,35,25,31,17,20.94444444,7.072421901,6.133398043,6.109247583,2.302585093,4.276666119,5.932245187,3.555348061,3.218875825,3.433987204,2.833213344,3.04187343
1,2,1,0,0,0,1,1,5,1,8,1426,550,602,9,25,25,10,10,32,3,6.25,7.262628601,6.309918278,6.400257445,2.197224577,3.218875825,3.218875825,2.302585093,2.302585093,3.465735903,1.098612289,1.832581464
1,5,0,0,0,1,1,1,4,0,5,1424,367,541,17,35,100,20,20,32,14,16.66666667,7.261225092,5.905361848,6.293419279,2.833213344,3.555348061,4.605170186,2.995732274,2.995732274,3.465735903,2.63905733,2.813410717
1,5,0,0,0,1,1,1,7,0,8,4087,637,708,0,36,35,10,5,30,1,8.75,8.315566484,6.456769656,6.562444094,,3.583518938,3.555348061,2.302585093,1.609437912,3.401197382,0,2.1690537
0,5,0,0,0,1,1,1,4,1,8,1348,364,402,10,36,66,25,25,37,5,16.5,7.206377291,5.897153868,5.996452089,2.302585093,3.583518938,4.189654742,3.218875825,3.218875825,3.610917913,1.609437912,2.803360381
1,5,0,0,0,1,1,1,2,0,8,1735,345,366,18,55,83,11,9,28,26,5.533333333,7.458762692,5.843544417,5.902633333,2.890371758,4.007333185,4.418840608,2.397895273,2.197224577,3.33220451,3.258096538,1.710790407
0,5,0,0,0,1,1,1,4,1,8,2932,649,677,4,24,33,11,7,28,3,8.25,7.983440063,6.475432717,6.517671273,1.386294361,3.17805383,3.496507561,2.397895273,1.945910149,3.33220451,1.098612289,2.1102132
1,4,0,0,1,0,1,1,4,0,2,591,310,356,20,63,77,11,11,37,9,4.277777778,6.381816017,5.736572297,5.874930731,2.995732274,4.143134726,4.343805422,2.397895273,2.397895273,3.610917913,2.197224577,1.453433664
1,4,0,0,1,0,0,1,4,1,5,549,300,351,23,43,94,7,6,28,6,4.272727273,6.308098442,5.703782475,5.860786223,3.135494216,3.761200116,4.543294782,1.945910149,1.791759469,3.33220451,1.791759469,1.452252329
1,2,1,0,0,0,0,1,5,1,8,602,314,354,19,52,75,9,8,31,3,7.5,6.400257445,5.749392986,5.869296913,2.944438979,3.951243719,4.317488114,2.197224577,2.079441542,3.433987204,1.098612289,2.014903021
1,5,0,0,0,1,1,1,6,0,7,2240,541,523,4,114,247,10,10,32,5,6.5,7.714231145,6.293419279,6.259581464,1.386294361,4.736198448,5.509388337,2.302585093,2.302585093,3.465735903,1.609437912,1.871802177
0,5,0,0,0,1,1,1,6,1,8,2524,438,557,10,63,142,7,5,30,8,4.580645161,7.833600224,6.08221891,6.32256524,2.302585093,4.143134726,4.955827058,1.945910149,1.609437912,3.401197382,2.079441542,1.521839853
0,2,1,0,0,0,1,1,2,1,8,536,309,341,17,24,41,16,10,35,7,10.25,6.284134161,5.733341277,5.831882477,2.833213344,3.17805383,3.713572067,2.772588722,2.302585093,3.555348061,1.945910149,2.327277706
1,5,0,0,0,1,0,1,2,1,8,780,453,503,6,20,20,10,5,32,4,6.666666667,6.65929392,6.115892125,6.22059017,1.791759469,2.995732274,2.995732274,2.302585093,1.609437912,3.465735903,1.386294361,1.897119985
0,3,0,1,0,0,1,1,7,0,8,1097,565,605,4,32,64,15,15,35,3,10.66666667,7.00033446,6.336825731,6.405228458,1.386294361,3.465735903,4.158883083,2.708050201,2.708050201,3.555348061,1.098612289,2.367123614
0,3,0,1,0,0,1,1,4,0,3,451,226,241,40,81,158,20,10,37,4,9.294117647,6.11146734,5.420534999,5.484796933,3.688879454,4.394449155,5.062595033,2.995732274,2.302585093,3.610917913,1.386294361,2.229381689
0,3,0,1,0,0,1,1,4,1,5,719,376,414,13,69,114,7,5,33,3,5.181818182,6.577861358,5.929589143,6.025865974,2.564949357,4.234106505,4.736198448,1.945910149,1.609437912,3.496507561,1.098612289,1.645155995
0,4,0,0,1,0,0,1,2,1,0,550,148,193,51,68,105,10,10,32,13,8.076923077,6.309918278,4.997212274,5.262690189,3.931825633,4.219507705,4.65396035,2.302585093,2.302585093,3.465735903,2.564949357,2.089010993
1,4,0,0,1,0,0,1,5,1,8,658,347,385,9,21,20,10,10,31,2,6.666666667,6.489204931,5.84932478,5.953243334,2.197224577,3.044522438,2.995732274,2.302585093,2.302585093,3.433987204,0.693147181,1.897119985
1,2,1,0,0,0,1,1,4,0,8,1288,502,525,7,19,25,25,25,36,5,25,7.160845907,6.21860012,6.263398263,1.945910149,2.944438979,3.218875825,3.218875825,3.218875825,3.583518938,1.609437912,3.218875825
1,3,0,1,0,0,1,1,4,1,4,494,357,372,6,61,103,15,10,29,4,9.363636364,6.202535517,5.877735782,5.918893854,1.791759469,4.110873864,4.634728988,2.708050201,2.302585093,3.36729583,1.386294361,2.236833715
0,4,0,0,1,0,1,1,5,0,6,1210,418,507,7,46,78,15,15,37,1,11.14285714,7.098375639,6.035481433,6.228511004,1.945910149,3.828641396,4.356708827,2.708050201,2.708050201,3.610917913,0,2.410798678
0,4,0,0,1,0,1,1,6,1,7,636,340,361,10,54,92,12,10,31,2,9.2,6.455198563,5.828945618,5.888877958,2.302585093,3.988984047,4.521788577,2.48490665,2.302585093,3.433987204,0.693147181,2.219203484
1,5,0,0,0,1,1,1,6,1,8,3161,770,768,2,25,50,14,14,31,5,12.5,8.058643712,6.646390515,6.643789733,0.693147181,3.218875825,3.912023005,2.63905733,2.63905733,3.433987204,1.609437912,2.525728644
0,5,0,0,0,1,1,1,7,0,8,934,315,371,12,29,44,10,10,30,4,7.333333333,6.839476438,5.752572639,5.916202063,2.48490665,3.36729583,3.784189634,2.302585093,2.302585093,3.401197382,1.386294361,1.992430165
0,5,0,0,0,1,1,1,6,0,5,1300,384,430,7,67,168,15,13,32,5,9.882352941,7.170119543,5.950642553,6.063785209,1.945910149,4.204692619,5.123963979,2.708050201,2.564949357,3.465735903,1.609437912,2.290750635
1,4,0,0,1,0,1,1,1,1,8,267,261,305,20,52,70,5,3,18,5,3.181818182,5.587248658,5.564520407,5.720311777,2.995732274,3.951243719,4.248495242,1.609437912,1.098612289,2.890371758,1.609437912,1.157452789
1,4,0,0,1,0,1,1,4,1,4,510,227,276,29,69,145,16,16,31,5,10.35714286,6.234410726,5.424950017,5.620400866,3.36729583,4.234106505,4.976733742,2.772588722,2.772588722,3.433987204,1.609437912,2.337676413
1,5,0,0,0,1,1,1,4,1,6,2229,492,554,6,54,81,15,15,36,7,11.57142857,7.709308333,6.198478716,6.317164687,1.791759469,3.988984047,4.394449155,2.708050201,2.708050201,3.583518938,1.945910149,2.448539006
0,2,1,0,0,0,1,4,6,1,8,2521,789,875,0,22,20,15,15,36,4,10,7.832410927,6.670766321,6.774223886,,3.091042453,2.995732274,2.708050201,2.708050201,3.583518938,1.386294361,2.302585093
0,2,1,0,0,0,1,1,3,1,9,784,512,529,0,44,81,20,20,36,7,13.5,6.66440902,6.238324625,6.270988432,,3.784189634,4.394449155,2.995732274,2.995732274,3.583518938,1.945910149,2.602689685
0,4,0,0,1,0,0,1,6,1,8,458,310,332,20,15,20,20,20,37,5,20,6.126869184,5.736572297,5.805134969,2.995732274,2.708050201,2.995732274,2.995732274,2.995732274,3.610917913,1.609437912,2.995732274
0,2,1,0,0,0,0,1,2,1,8,1813,605,672,8,67,191,8,6,33,33,5.96875,7.502738211,6.405228458,6.510258341,2.079441542,4.204692619,5.252273428,2.079441542,1.791759469,3.496507561,3.496507561,1.786537525
0,5,0,0,0,1,1,1,4,0,8,3072,597,664,3,17,25,25,25,37,5,25,8.030084094,6.391917113,6.498282149,1.098612289,2.833213344,3.218875825,3.218875825,3.218875825,3.610917913,1.609437912,3.218875825
1,3,0,1,0,0,1,1,4,1,4,528,364,384,8,68,77,5,3,31,5,3.08,6.269096284,5.897153868,5.950642553,2.079441542,4.219507705,4.343805422,1.609437912,1.098612289,3.433987204,1.609437912,1.124929597
1,5,0,0,0,1,1,1,5,1,8,1691,511,645,6,33,54,12,6,30,7,9,7.433075349,6.23636959,6.469250317,1.791759469,3.496507561,3.988984047,2.48490665,1.791759469,3.401197382,1.945910149,2.197224577
0,4,0,0,1,0,0,1,4,1,8,379,258,286,24,40,50,9,7,28,11,6.25,5.937536205,5.552959585,5.655991811,3.17805383,3.688879454,3.912023005,2.197224577,1.945910149,3.33220451,2.397895273,1.832581464
0,3,0,1,0,0,1,1,4,1,8,2710,580,743,2,25,25,10,5,28,5,6.25,7.904703914,6.363028104,6.610696045,0.693147181,3.218875825,3.218875825,2.302585093,1.609437912,3.33220451,1.609437912,1.832581464
1,2,1,0,0,0,1,1,5,0,8,1786,358,472,9,28,42,17,17,30,9,14,7.487733761,5.880532986,6.156978986,2.197224577,3.33220451,3.737669618,2.833213344,2.833213344,3.401197382,2.197224577,2.63905733
0,5,0,0,0,1,0,1,2,1,5,1030,291,307,25,52,132,25,24,32,11,18.85714286,6.937314081,5.673323267,5.726847748,3.218875825,3.951243719,4.882801923,3.218875825,3.17805383,3.465735903,2.397895273,2.936891774
0,4,0,0,1,0,0,1,3,1,8,1261,96,239,60,39,44,8,8,30,4,4,7.139660336,4.564348191,5.476463552,4.094344562,3.663561646,3.784189634,2.079441542,2.079441542,3.401197382,1.386294361,1.386294361
1,2,1,0,0,0,1,1,4,1,7,1090,506,548,4,76,486,15,10,36,1,9.918367347,6.993932975,6.226536669,6.306275287,1.386294361,4.33073334,6.186208624,2.708050201,2.302585093,3.583518938,0,2.294388326
0,5,0,0,0,1,1,1,3,1,2,822,267,346,13,61,337,18,12,29,10,10.87096774,6.711740395,5.587248658,5.846438775,2.564949357,4.110873864,5.82008293,2.890371758,2.48490665,3.36729583,2.302585093,2.386095726
1,5,0,0,0,1,1,3,7,0,8,1939,635,674,5,28,60,10,0,21,1,8.571428571,7.569927655,6.453624999,6.513230111,1.609437912,3.33220451,4.094344562,2.302585093,,3.044522438,0,2.148434413
0,5,0,0,0,1,1,1,4,1,8,2282,192,254,38,24,37,9,7,33,2,6.166666667,7.73280753,5.257495372,5.537334267,3.63758616,3.17805383,3.610917913,2.197224577,1.945910149,3.496507561,0.693147181,1.819158443
